time,roll,pitch,yaw,wx,wy,wz,w_wheel,ke
7.399999999999887,0.5358399457498858,0.113480852452041,0.42551407769235505,0.05439067743548356,0.026628089024588717,0.0971142716438583,-14.3786620379769,52.25418836796681
7.4099999999998865,0.5364945156894683,0.11321398147133523,0.4264913442394123,0.05440102130536712,0.026619285506216447,0.09723565084435615,-14.3986620379769,52.39904673037933
7.419999999999886,0.537149020200636,0.1129457789054701,0.4274694097736061,0.05441137467957195,0.02661046930836107,0.09735703055356125,-14.4186620379769,52.54410630661203
7.429999999999886,0.537803457481972,0.11267624351458891,0.42844827278896513,0.05442173754466595,0.02660164042524917,0.09747841077302141,-14.438662037976899,52.68936709667004
7.439999999999886,0.5384578257286557,0.1124053740619788,0.4294279317796817,0.054432109887196385,0.026592798851103567,0.09759979150428771,-14.458662037976898,52.834829100558494
7.449999999999886,0.5391121231324766,0.11213316931408075,0.4304083852401343,0.05444249169368992,0.026583944580143352,0.09772117274891454,-14.478662037976898,52.98049231828254
7.459999999999885,0.5397663478818462,0.11185962804049965,0.43138963166491057,0.05445288295065258,0.026575077606583883,0.09784255450845956,-14.498662037976898,53.12635674984737
7.469999999999885,0.5404204981618116,0.11158474901401419,0.43237166954882994,0.05446328364456973,0.02656619792463681,0.09796393678448377,-14.518662037976897,53.27242239525814
7.479999999999885,0.5410745721540682,0.1113085310105869,0.4333544973869666,0.054473693761906104,0.02655730552851009,0.09808531957855145,-14.538662037976897,53.418689254520075
7.489999999999885,0.5417285680369724,0.11103097280937398,0.4343381136746725,0.05448411328910574,0.02654840041240799,0.0982067028922302,-14.558662037976896,53.56515732763837
7.4999999999998845,0.5423824839855552,0.11075207319273529,0.4353225169076005,0.054494542212592,0.026539482570531108,0.09832808672709091,-14.578662037976896,53.71182661461827
7.509999999999884,0.5430363181715342,0.11047183094624419,0.43630770558172705,0.05450498051876755,0.026530551997076386,0.09844947108470781,-14.598662037976895,53.85869711546502
7.519999999999884,0.5436900687633275,0.11019024485869734,0.43729367819337583,0.054515428194014344,0.026521608686237128,0.09857085596665842,-14.618662037976895,54.005768830183875
7.529999999999884,0.544343733926066,0.10990731372212463,0.43828043323924076,0.05452588522469361,0.026512652632203006,0.0986922413745236,-14.638662037976895,54.15304175878013
7.539999999999884,0.5449973118216072,0.10962303633179887,0.4392679692164092,0.05453635159714583,0.02650368382916008,0.09881362730988755,-14.658662037976894,54.30051590125906
7.5499999999998835,0.5456508006085473,0.10933741148624564,0.4402562846223855,0.05454682729769077,0.02649470227129081,0.09893501377433774,-14.678662037976894,54.44819125762599
7.559999999999883,0.5463041984422351,0.10905043798725296,0.4412453779551142,0.05455731231262739,0.026485707952774072,0.099056400769465,-14.698662037976893,54.59606782788625
7.569999999999883,0.5469575034747847,0.10876211463988107,0.44223524771300377,0.05456780662823393,0.026476700867785165,0.0991777882968635,-14.718662037976893,54.74414561204517
7.579999999999883,0.5476107138550884,0.1084724402524721,0.4432258923949498,0.054578310230767785,0.026467681010495833,0.09929917635813072,-14.738662037976892,54.892424610108115
7.589999999999883,0.5482638277288303,0.10818141363665973,0.44421731050035895,0.054588823106465595,0.02645864837507428,0.09942056495486752,-14.758662037976892,55.040904822080456
7.599999999999882,0.548916843238499,0.1078890336073788,0.4452095005291724,0.05459934524154316,0.02644960295568517,0.09954195408867807,-14.778662037976892,55.18958624796759
7.609999999999882,0.549569758523401,0.10759529898287494,0.44620246098188965,0.05460987662219548,0.026440544746489658,0.09966334376116986,-14.798662037976891,55.338468887774916
7.619999999999882,0.5502225717196736,0.10730020858471419,0.44719619035959224,0.05462041723459669,0.026431473741645402,0.0997847339739538,-14.81866203797689,55.487552741507855
7.629999999999882,0.5508752809602985,0.10700376123779247,0.4481906871639677,0.05463096706490009,0.026422389935306566,0.09990612472864406,-14.83866203797689,55.636837809171844
7.6399999999998816,0.5515278843751144,0.10670595577034517,0.4491859498973333,0.054641526099238114,0.026413293321623846,0.10002751602685823,-14.85866203797689,55.786324090772354
7.649999999999881,0.5521803800908305,0.10640679101395663,0.45018197706266017,0.05465209432372232,0.026404183894744474,0.10014890787021723,-14.87866203797689,55.93601158631484
7.659999999999881,0.5528327662310399,0.10610626580356958,0.4511787671635973,0.05466267172444337,0.02639506164881224,0.10027030026034534,-14.898662037976889,56.0859002958048
7.669999999999881,0.5534850409162324,0.1058043789774946,0.4521763187044955,0.054673258287471035,0.026385926577967504,0.1003916931988702,-14.918662037976889,56.235990219247725
7.679999999999881,0.5541372022638079,0.10550112937741955,0.45317463019043164,0.05468385399885417,0.026376778676347207,0.10051308668742283,-14.938662037976888,56.38628135664914
7.6899999999998805,0.5547892483880896,0.10519651584841892,0.45417370012723285,0.054694458844620694,0.02636761793808489,0.10063448072763759,-14.958662037976888,56.53677370801459
7.69999999999988,0.5554411774003374,0.1048905372389632,0.4551735270215008,0.05470507281077759,0.02635844435731071,0.10075587532115222,-14.978662037976887,56.68746727334962
7.70999999999988,0.5560929874087609,0.10458319240092818,0.45617410938063596,0.05471569588331089,0.02634925792815145,0.10087727046960786,-14.998662037976887,56.83836205265978
7.71999999999988,0.5567446765185328,0.1042744801896043,0.4571754457128619,0.054726328048185655,0.026340058644730525,0.10099866617464899,-15.018662037976886,56.98945804595069
7.72999999999988,0.557396242831802,0.10396439946370582,0.4581775345272499,0.05473696929134597,0.026330846501168022,0.10112006243792349,-15.038662037976886,57.14075525322793
7.739999999999879,0.5580476844477071,0.10365294908538017,0.4591803743337433,0.054747619598714936,0.026321621491580682,0.1012414592610826,-15.058662037976886,57.292253674497125
7.749999999999879,0.5586989994623897,0.10334012792021707,0.4601839636431822,0.05475827895619464,0.02631238361008194,0.101362856645781,-15.078662037976885,57.443953309763906
7.759999999999879,0.5593501859690071,0.10302593483725773,0.4611883009673278,0.05476894734966615,0.02630313285078193,0.10148425459367669,-15.098662037976885,57.59585415903392
7.769999999999879,0.5600012420577464,0.10271036870900402,0.46219338481888733,0.05477962476498951,0.026293869207787497,0.1016056531064311,-15.118662037976884,57.747956222312844
7.779999999999879,0.5606521658158371,0.10239342841142753,0.4631992137115385,0.05479031118800372,0.02628459267520221,0.10172705218570904,-15.138662037976884,57.900259499606356
7.789999999999878,0.5613029553275649,0.1020751128239787,0.46420578615995456,0.05480100660452672,0.02627530324712639,0.10184845183317873,-15.158662037976883,58.05276399092016
7.799999999999878,0.5619536086742846,0.10175542082959589,0.46521310067982885,0.05481171100035539,0.026266000917657104,0.10196985205051178,-15.178662037976883,58.205469696259975
7.809999999999878,0.5626041239344336,0.10143435131471434,0.4662211557878998,0.05482242436126552,0.026256685680888202,0.1020912528393832,-15.198662037976883,58.35837661563153
7.819999999999878,0.5632544991835451,0.10111190316927522,0.4672299500019758,0.054833146673011805,0.02624735753091031,0.1022126542014714,-15.218662037976882,58.51148474904058
7.8299999999998775,0.5639047324942614,0.10078807528673457,0.46823948184096037,0.05484387792132784,0.026238016461810867,0.10233405613845821,-15.238662037976882,58.66479409649289
7.839999999999877,0.5645548219363474,0.10046286656407222,0.4692497498248769,0.0548546180919261,0.026228662467674115,0.10245545865202889,-15.258662037976881,58.81830465799425
7.849999999999877,0.5652047655767036,0.10013627590180069,0.47026075247489385,0.05486536717049792,0.02621929554258113,0.10257686174387207,-15.278662037976881,58.97201643355045
7.859999999999877,0.5658545614793794,0.0998083022039741,0.4712724883133501,0.05487612514271349,0.026209915680609836,0.10269826541567982,-15.29866203797688,59.12592942316732
7.869999999999877,0.5665042077055865,0.09947894437819696,0.47228495586377983,0.05488689199422185,0.02620052287583502,0.10281966966914764,-15.31866203797688,59.2800436268507
7.879999999999876,0.5671537023137123,0.099148201335633,0.47329815365093786,0.05489766771065086,0.02619111712232833,0.10294107450597445,-15.33866203797688,59.43435904460643
7.889999999999876,0.567803043359333,0.09881607199101392,0.47431208020082505,0.0549084522776072,0.026181698414158322,0.10306247992786256,-15.35866203797688,59.58887567644038
7.899999999999876,0.5684522288952267,0.09848255526264814,0.47532673404071357,0.05491924568067635,0.026172266745390436,0.10318388593651776,-15.378662037976879,59.743593522358445
7.909999999999876,0.5691012569713872,0.09814765007242955,0.47634211369917223,0.05493004790542257,0.026162822110087046,0.10330529253364923,-15.398662037976878,59.89851258236652
7.919999999999876,0.5697501256350369,0.09781135534584612,0.47735821770609205,0.054940858937388926,0.02615336450230745,0.10342669972096961,-15.418662037976878,60.05363285647053
7.929999999999875,0.57039883293064,0.09747367001198859,0.47837504459271163,0.054951678762097216,0.026143893916107903,0.10354810750019497,-15.438662037976878,60.20895434467641
7.939999999999875,0.5710473768999158,0.09713459300355907,0.4793925928916429,0.05496250736504801,0.026134410345541613,0.10366951587304479,-15.458662037976877,60.36447704699011
7.949999999999875,0.5716957555818521,0.09679412325687962,0.48041086113689635,0.054973344731720615,0.026124913784658775,0.10379092484124205,-15.478662037976877,60.520200963417615
7.959999999999875,0.5723439670127186,0.0964522597119008,0.4814298478639071,0.05498419084757304,0.02611540422750657,0.10391233440651312,-15.498662037976876,60.67612609396491
7.9699999999998745,0.5729920092260795,0.09610900131221019,0.4824495516095602,0.05499504569804204,0.026105881668129195,0.10403374457058785,-15.518662037976876,60.83225243863799
7.979999999999874,0.5736398802528072,0.09576434700504083,0.4834699709122168,0.05500590926854305,0.026096346100567866,0.10415515533519953,-15.538662037976875,60.9885799974429
7.989999999999874,0.5742875781210955,0.09541829574127975,0.4844911043117394,0.05501678154447019,0.026086797518860835,0.10427656670208492,-15.558662037976875,61.145108770385654
7.999999999999874,0.5749351008564728,0.09507084647547631,0.4855129503495182,0.05502766251119627,0.026077235917043407,0.1043979786729842,-15.578662037976875,61.30183875747234
8.009999999999874,0.575582446481815,0.09472199816585063,0.48653550756849656,0.055038552154072745,0.02606766128914796,0.10451939124964103,-15.598662037976874,61.458769958709006
8.019999999999873,0.5762296130173589,0.09437174977430189,0.4875587745131973,0.05504945045842972,0.026058073629203954,0.10464080443380254,-15.618662037976874,61.615902374101765
8.029999999999873,0.5768765984807154,0.09402010026641673,0.4885827497297483,0.05506035740957594,0.02604847293123794,0.1047622182272193,-15.638662037976873,61.77323600365672
8.039999999999873,0.5775234008868825,0.09366704861147743,0.4896074317659089,0.05507127299279877,0.02603885918927359,0.10488363263164538,-15.658662037976873,61.93077084738
8.049999999999873,0.5781700182482586,0.09331259378247023,0.4906328191710956,0.05508219719336419,0.0260292323973317,0.10500504764883829,-15.678662037976872,62.08850690527776
8.059999999999873,0.5788164485746556,0.0929567347560935,0.4916589104964084,0.05509312999651677,0.026019592549430214,0.10512646328055904,-15.698662037976872,62.246444177356146
8.069999999999872,0.5794626898733117,0.092599470512766,0.492685704294657,0.055104071387479664,0.026009939639584232,0.10524787952857208,-15.718662037976872,62.40458266362135
8.079999999999872,0.580108740148905,0.09224080003663492,0.49371319912038675,0.055115021351454595,0.026000273661806027,0.10536929639464537,-15.738662037976871,62.56292236407957
8.089999999999872,0.580754597403566,0.09188072231558404,0.49474139352990504,0.05512597987362185,0.025990594610105063,0.10549071388055034,-15.75866203797687,62.72146327873702
8.099999999999872,0.5814002596368913,0.09151923634124186,0.49577028608130763,0.055136946939140244,0.025980902478488006,0.1056121319880619,-15.77866203797687,62.88020540759993
8.109999999999872,0.5820457248459561,0.09115634110898954,0.49679987533450487,0.05514792253314715,0.02597119726095875,0.10573355071895843,-15.79866203797687,63.03914875067457
8.119999999999871,0.5826909910253273,0.09079203561796902,0.4978301598512482,0.05515890664075845,0.02596147895151841,0.10585497007502183,-15.81866203797687,63.198293307967184
8.129999999999871,0.5833360561670768,0.0904263188710909,0.4988611381951563,0.05516989924706851,0.025951747544165363,0.10597639005803747,-15.838662037976869,63.35763907948408
8.139999999999871,0.5839809182607942,0.09005918987504245,0.49989280893174204,0.05518090033715022,0.025942003032895247,0.10609781066979422,-15.858662037976869,63.51718606523155
8.14999999999987,0.5846255752935999,0.0896906476402955,0.5009251706284383,0.05519190989605494,0.025932245411700982,0.10621923191208446,-15.878662037976868,63.676934265215934
8.15999999999987,0.5852700252501579,0.08932069118111427,0.5019582218546254,0.05520292790881249,0.02592247467457278,0.10634065378670404,-15.898662037976868,63.836883679443545
8.16999999999987,0.5859142661126888,0.08894931951556327,0.5029919611816565,0.055213954360431146,0.025912690815498175,0.10646207629545235,-15.918662037976867,63.99703430792077
8.17999999999987,0.5865582958609827,0.08857653166551507,0.5040263871828853,0.05522498923589762,0.025902893828462017,0.10658349944013223,-15.938662037976867,64.15738615065398
8.18999999999987,0.587202112472412,0.08820232665665806,0.5050614984336922,0.05523603252017708,0.02589308370744651,0.1067049232225501,-15.958662037976866,64.31793920764956
8.19999999999987,0.5878457139219444,0.08782670351850418,0.506097293511511,0.05524708419821307,0.025883260446431203,0.10682634764451582,-15.978662037976866,64.47869347891391
8.20999999999987,0.5884890981821553,0.08744966128439666,0.5071337709958558,0.05525814425492757,0.02587342403939303,0.1069477727078428,-15.998662037976866,64.6396489644535
8.21999999999987,0.5891322632232412,0.08707119899151763,0.5081709294683476,0.05526921267522092,0.02586357448030631,0.10706919841434795,-16.018662037976867,64.80080566427478
8.229999999999869,0.589775207013032,0.08669131568089579,0.5092087675127415,0.05528028944397186,0.025853711763142762,0.10719062476585171,-16.038662037976867,64.96216357838416
8.239999999999869,0.5904179275170038,0.08631001039741394,0.5102472837149528,0.05529137454603749,0.025843835881871533,0.10731157447863113,-16.05858567228936,65.12310544539245
8.249999999999869,0.5910604223552335,0.08592728484690462,0.5112864726834211,0.05530246791691369,0.02583394687444216,0.10743204203603043,-16.07843205795703,65.2836218233781
